MCG-03-17-005                      
LP 780-14                          
NGC 2227                           
PSR J0633-2015                     
HD 44821                           
LP 839-1                           
CD-24 4144                         
NGC 2223                           
ESO 490-7                          
ESO 490-14                         
LP 839-2                           
WT 1498                            
CD-26 3096                         
L 597-30                           
ESO 489-56                         
ESO 490-10                         
HD 45588                           
LP 895-43                          
L 668-50                           
PN A66 15                          
TYC 6514-1723-1                    
LP 839-40                          
LP 839-15                          
LP 839-42                          
WT 1503                            
HD 45184                           
HD 46524                           
PSR B0628-28                       
ESO 426-10                         
LP 894-34                          
HD 45364                           
HD 45665                           
NGC 2243                           
HD 45345                           
HD 45680                           
HD 45289                           
CD-43 2523                         
CD-43 2523B                        
G 107-17                           
LP 205-18                          
G 107-9                            
G 107-15                           
G 107-14                           
GD 260                             
BD+37 1550                         
G 103-46                           
G 103-47                           
G 103-41                           
G 103-43                           
G 103-49                           
HD 46780                           
HD 47415                           
HD 47752                           
PN M 1-7                           
G 109-15                           
G 109-16                           
G 104-51                           
UGC 3516                           
G 104-47                           
V* AD Gem                          
HD 260564                          
HD 48565                           
C* 535                             
HD 260655                          
G 110-14                           
* 26 Gem                           
HD 46572                           
V* W Gem                           
Case 391                           
V* DX Gem                          
HD 260472                          
UGC 3498                           
V* UU Gem                          
Wolf 288                           
Wolf 289                           
G 105-48                           
TYC 745-424-1                      
V* BB Gem                          
G 110-2                            
HD 47127                           
G 110-12                           
PN K 4-48                          
UGC 3524                           
TYC 754-1161-1                     
HD 47157                           
Cl Trumpler 5                      
RAFGL 989                          
GAL 201.6+01.6                     
ATO J098.7848+08.6975              
NGC 2264                           
NAME Rosette Molecular Cloud       
G 108-22                           
G 108-21                           
V* CV Mon                          
RAFGL 961                          
ATO J100.7966+04.2126              
NGC 2262                           
Cl* Collinder 110 DI 4224          
DSH J0643.9+0124                   
PN M 1-6                           
G 108-24                           
G 108-17                           
Min 2-62                           
HD 291883                          
HD 292249                          
LP 600-79                          
HD 48370                           
V* V504 Mon                        
PN We 1-5                          
V* V495 Mon                        
BD-05 1737                         
HD 47492                           
BD-09 1560                         
HD 47244                           
HD 47559                           
HD 47990                           
HD 48286                           
Cl Berkeley 25                     
LEDA 19343                         
TYC 5949-2338-1                    
LP 720-31                          
L 741-23                           
* nu.02 CMa                        
IC 2171                            
LP 780-22                          
ESO 557-9                          
LP 780-32                          
V* V350 CMa                        
CD-22 3405                         
NGC 2271                           
ESO 490-15                         
HD 47186                           
HD 48938                           
ESO 490-37                         
NGC 2280                           
NGC 2272                           
ESO 490-29                         
ESO 490-28                         
ESO 490-17                         
L 597-18                           
LP 895-21                          
LP 895-18                          
Cl Ruprecht 3                      
LP 895-41                          
1RXS J063732.5-282306              
LP 895-25                          
LP 895-29                          
CE 14                              
DENIS J064414.3-284141             
HD 47391                           
ESO 426-26                         
LP 895-17                          
CD-35 3073                         
ESO 366-9                          
ESO 308-22                         
CD-39 2700                         
2MASS J06380031-4056011            
CD-42 2625                         
CD-42 2626                         
SIPS J0641-4322                    
HD 48410                           
* psi05 Aur                        
HD 49197                           
G 107-34                           
V* V649 Aur                        
LP 205-32                          
HD 49674                           
G 107-29                           
BD+39 1776                         
GD 79                              
UGC 3600                           
2MASS J06522461+3930217            
LAWD 23                            
HD 49178                           
VB 16                              
LP 254-27                          
G 103-67                           
BD+35 1493                         
HD 265866                          
HD 265835                          
G 87-9B                            
HD 263175                          
HD 263175B                         
G 103-64                           
G 103-63                           
G 87-11                            
StKM 1-611                         
[HH95] DN Gem-7                    
G 103-66                           
HD 49736                           
* 37 Gem                           
PM J06518+2712                     
G 109-26                           
UGC 3534                           
HD 50554                           
G 109-30                           
G 109-29                           
UGC 3587                           
L 1246-11                          
Cl Berkeley 29                     
NGC 2304                           
RX J0651.6+1828                    
PM J06467+1557                     
* ksi Gem                          
* e Gem                            
* e Gem B                          
BD+12 1343                         
IC 454                             
PN K 2-2                           
V* IT Mon                          
Kiso C6-98                         
Case 405                           
Case 406                           
HD 265312                          
G 108-28                           
Cl Berkeley 26                     
TYC 747-2190-1                     
DJM 73                             
V* V508 Mon                        
G 108-27                           
G 108-37                           
PN M 1-8                           
G 108-36                           
TYC 152-2142-1                     
V* V510 Mon                        
EGGR 484                           
Cl VDB 85                          
V* TW Mon                          
G 108-34                           
HD 49933B                          
HD 49434                           
V* TX Mon                          
V* EK Mon                          
[KKY2004] 100                      
PN A66 18                          
HD 49503B                          
HD 50281                           
HD 50281B                          
GSC 04805-01858                    
HD 295724                          
V* XX Mon                          
V* EE Mon                          
LBN 1020                           
LP 661-12                          
HD 50639                           
L 886-20                           
L 886-23                           
HD 50255                           
LP 721-11                          
LP 721-12                          
* alf CMa B                        
NGC 2283                           
LEDA 76040                         
BPM 72121                          
* pi. CMa                          
* pi. CMa B                        
LP 839-29                          
HD 50590                           
CD-24 4556                         
Cl Berkeley 75                     
Cl Collinder 121                   
ESO 490-45                         
ESO 490-42                         
ESO 490-38                         
LP 839-28                          
ESO 490-44                         
NGC 2295                           
ESO 491-11                         
ESO 491-9                          
ESO 491-6                          
LP 839-33                          
WT 1533                            
WT 1534                            
CD-25 3636                         
DENIS J065219.7-253450             
NGC 2293                           
HD 50806                           
ESO 427-14                         
HD 49095                           
ESO 427-8                          
LP 895-32                          
LP 895-33                          
HD 50499                           
V* ST Pup                          
CD-40 2688                         
ESO 309-5                          
NGC 2310                           
WT 199                             
WT 202                             
CD-40 2732                         
CD-43 2742                         
G 107-36                           
StKM 1-615                         
BD+40 1758                         
G 107-38                           
BD+39 1828                         
TYC 2947-839-1                     
LSPM J0657+4029                    
2MASS J07062855+3858247            
G 87-14                            
G 87-23                            
LP 255-11                          
LSPM J0702+3419                    
LP 255-3                           
HD 50841B                          
HD 266611                          
HD 266743                          
HD 268257                          
EGGR 485                           
2MASS J07003664+3157266            
PM J06587+2843                     
LSPM J0658+2918                    
HD 52711                           
BD+27 1311                         
LP 308-11                          
* 39 Gem                           
Ross 874                           
2MASS J07010582+2614123            
HD 51295                           
HD 51419                           
BD+24 1529                         
HD 53532                           
LSR J0702+2154                     
HD 268518                          
G 109-35                           
G 109-37                           
G 88-2                             
* zet Gem                          
HD 51400                           
HD 268472                          
G 110-24                           
HD 52284                           
PN A66 19                          
HD 267163                          
V* UY Mon                          
Cl Berkeley 31                     
G 108-52                           
V* PS Gem                          
LSPM J0706+0840                    
V* CO Mon                          
G 108-41                           
G 108-39                           
Case 413                           
Cl Berkeley 32                     
HD 52456                           
G 108-54                           
V* V862 Mon                        
LEE 76                             
BD+03 1552                         
UGC 3637                           
PN M 1-9                           
HD 51219                           
V* V534 Mon                        
NGC 2324                           
UGC 3630                           
LSPM J0659+0002                    
G 108-42                           
V* TZ Mon                          
Ross 424                           
V* V526 Mon                        
V* AA Mon                          
NGC 2311                           
IRAS 07035-0343                    
LEDA 2807061                       
HD 52265                           
[BCK2005] HIZSS003B                
L 886-6                            
HD 52919                           
V* FG Mon                          
LP 661-15                          
LP 661-16                          
V* AC Mon                          
Ross 54                            
L 814-1                            
BD-10 1863                         
UCAC4 400-021119                   
Ass CMa OB 1                       
LP 661-13                          
LP 661-14                          
HD 51849                           
Cl Berkeley 33                     
HD 53241                           
Cl Berkeley 76                     
LP 721-18                          
PN PB 1                            
Cl Haffner 4                       
LP 721-20                          
LP 721-16                          
LP 721-17                          
LP 721-21                          
BD-17 1716                         
L 671-20                           
Cl Haffner 2                       
UCAC4 349-019661                   
HD 52613                           
PN K 2-3                           
HD 52566                           
PSR J0656-2228                     
2MASX J06572487-2456229            
HD 52698                           
ESO 491-13                         
ESO 491-12                         
HD 51733                           
CD-28 3741                         
HD 52395                           
ESO 427-22                         
ESO 427-34                         
ESO 427-29                         
ESO 427-26                         
WT 1539                            
LP 896-16                          
ESO 491-15                         
HD 52516                           
HD 52491                           
ESO 366-30                         
PN M 3-1                           
IC 456                             
LP 896-28                          
LP 896-11                          
L 454-9                            
L 454-11                           
L 454-8                            
WT 207                             
L 455-111 A                        
L 455-111 B                        
2MASS J06572547-4019134            
HD 52756                           
HD 53680                           
HD 53705                           
HD 53706                           
LP 206-11                          
BD+39 1860                         
V* QY Aur                          
G 87-25                            
Ross 987                           
UGC 3761                           
StKM 1-633                         
G 87-28                            
EGGR 51                            
PM J07129+3547                     
LP 255-18                          
HD 55918                           
HD 54717                           
G 87-32                            
HD 56124                           
HD 54718                           
UGC 3776                           
HD 53927                           
StKM 1-626                         
UGC 3777                           
2MASSW J0708213+295035             
StKM 1-629                         
BD+27 1348                         
HD 56513                           
2MASS J07104907+2809091            
LP 308-29                          
HD 54371                           
HD 55458                           
Ross 875                           
G 109-51                           
LP 364-180                         
GD 83                              
NGC 2357                           
UGC 3751                           
HD 54563                           
BD+20 1726                         
G 88-18                            
G 88-17                            
G 88-19                            
BD+18 1546                         
HD 54405                           
NGC 2339                           
PM J07082+1846                     
* lam Gem                          
* lam Gem B                        
HD 54046                           
HD 54100                           
HD 54351                           
UGC 3691                           
G 89-4                             
NGC 2355                           
G 89-10                            
PM J07111+1312                     
UGC 3755                           
G 89-2                             
G 89-5                             
G 112-2                            
HD 56303                           
HD 56609                           
Case 420                           
NGC 2346                           
V* V465 Mon                        
HD 54279                           
BD-03 1821                         
G 112-5                            
RX J0713.1-0511                    
V* FI Mon                          
LEDA 20274                         
HD 54359                           
PN We 1-6                          
LBN 1032                           
NGC 2353                           
BD-08 1792                         
V* RY CMa                          
HD 55492                           
HD 56274                           
LP 722-17                          
Ross 56                            
BD-14 1750                         
HD 54637                           
HD 55095                           
HD 54958                           
V* RW CMa                          
SH 2-301                           
PN K 1-10                          
PN M 1-11                          
2MASS J07140101-1945332            
BD-20 1783                         
HD 56277                           
HD 56041                           
V* V421 CMa                        
CD-23 5104                         
LP 840-16                          
LP 841-11                          
2MASS J07174710-2558554            
CD-24 5005                         
ESO 492-2                          
HD 55693                           
NGC 2362                           
MCG-05-17-008                      
ESO 491-21                         
ESO 428-11                         
ESO 428-20                         
ESO 428-17                         
ESO 428-15                         
ESO 428-4                          
ESO 428-9                          
LP 896-17                          
ESO 428-14                         
HD 55568                           
LP 896-18                          
ESO 428-6                          
WT 1543                            
ESO 428-18                         
TYC 7090-1155-1                    
2MASS J07120447-3048526            
L 527-16                           
ESO 367-7                          
Cl Collinder 135                   
ESO 367-8                          
HD 58595                           
G 111-5                            
UGC 3860                           
LP 207-4                           
HD 59058                           
1RXS J072418.7+382101              
HD 56712                           
V* V387 Aur                        
BD+36 1611                         
BD+36 1611B                        
PM J07295+3556                     
TYC 2464-396-1                     
LSR J0721+3714                     
BD+33 1505                         
G 87-37                            
V* V376 Gem                        
G 90-2                             
* rho Gem                          
UGC 3879                           
G 87-36                            
NGC 2371                           
PM J07249+3054                     
* iot Gem                          
UGC 3876                           
LP 309-5                           
G 88-21                            
UGC 3808                           
* del Gem                          
* del Gem B                        
HD 58551                           
UCAC4 558-041269                   
NGC 2365                           
* 63 Gem                           
BD+20 1790                         
HD 58781                           
NGC 2392                           
2MASS J07214625+1937444            
HD 57703                           
G 88-30                            
UGC 3820                           
2MASSI J0727182+171001             
PN A66 21                          
LP 422-32                          
LP 422-34                          
LP 482-33                          
LP 428-34                          
LP 422-40                          
HD 57901                           
LP 482-43                          
BD+09 1617                         
BD+09 1627                         
HD 58971                           
Z 57-13                            
G 89-18                            
G 89-17                            
BD+05 1668                         
Cl Berkeley 78                     
HD 59062                           
HD 56890                           
G 112-11                           
UGC 3830                           
PN A66 20                          
NAME Saurer A Cluster              
V* V789 Mon                        
HD 57678                           
BD-01 1701                         
HD 58556                           
BD-05 2096                         
PN M 3-3                           
HD 59380                           
MCG-01-19-001                      
HD 57114                           
HD 57517                           
BD-09 2035                         
BD-11 1968                         
HD 57568                           
NGC 2396                           
LP 722-20                          
LP 722-21                          
LP 722-22                          
HD 58461                           
HD 59438C                          
HD 58696                           
V* TW CMa                          
Cl Haffner 10                      
LP 722-24                          
V* R CMa                           
HD 59117                           
V* RZ CMa                          
BD-17 1959                         
PN M 1-13                          
Cl Haffner 9                       
HD 58192                           
HD 58760                           
PSR B0727-18                       
L 744-10                           
PN M 1-14                          
BD-19 1855                         
[DBS2003] 6                        
PN M 1-12                          
NGC 2367                           
TYC 6538-996-1                     
CD-23 5548                         
Cl Trumpler 7                      
Cl Trumpler 6                      
2MASS J07252197-2428299            
Cl Ruprecht 18                     
PSR J0726-2612                     
ESO 492-10                         
NGC 2380                           
CD-29 4446                         
ESO 428-28                         
ESO 428-32                         
ESO 428-29                         
L 527-12                           
HD 59100                           
HD 59099                           
ESO 428-31                         
Cl Collinder 140                   
ESO 428-25                         
ESO 367-17                         
PN M 4-2                           
ESO 367-24                         
2MASX J07241276-3648420            
ESO 368-1                          
CD-36 3646                         
HD 58676                           
CD-38 3367                         
HD 58111                           
HD 58489                           
HD 59682                           
G 111-15                           
2MASS J07405577+4114097            
HD 59747                           
G 111-9                            
G 111-6                            
V* VX Lyn                          
V* V389 Aur                        
LP 256-45                          
V* WX Lyn                          
V* WZ Lyn                          
NGC 2424                           
NGC 2419                           
Ross 989                           
LP 256-26                          
UGC 3887                           
HD 59827                           
MCC 116                            
UGC 3937                           
LP 256-21                          
HD 60987A                          
HD 60521                           
G 90-16                            
LP 256-44                          
V* YY Gem                          
2MASSW J0740096+321203             
LP 256-34                          
LP 256-36                          
LP 309-17                          
G 90-15                            
NSV 3618                           
G 87-41                            
Ross 394                           
G 88-37                            
HD 60298                           
HD 61035                           
LSPM J0738+2400                    
UGC 3960                           
LP 65-16                           
LP 65-29                           
LP 65-22                           
LP 365-24                          
LP 365-32                          
NGC 2420                           
HD 59360                           
G 88-45                            
MCC 500                            
BD+19 1797                         
2MASS J07360172+2040480            
LP 22-42                           
2MASS J07400712+2009216            
G 88-35                            
G 88-33                            
Z 87-6                             
HD 60473                           
G 91-4                             
LP 423-14                          
TYC 1360-957-1                     
2MASS J07304899+1553122            
LP 423-4                           
HD 59582                           
HD 59432B                          
HD 59432                           
HD 59450                           
BD+13 1727                         
StKM 1-653                         
TYC 765-810-1                      
HD 59490                           
StKM 1-655                         
BD+06 1742                         
G 89-32                            
HD 60803                           
LSPM J0737+0554                    
LSR J0731+0729                     
* alf CMi B                        
* del02 CMi                        
UGC 3912                           
Z 30-4                             
UGC 3946                           
TYC 182-667-1                      
TYC 187-480-1                      
PN K 1-11                          
BD+02 1729                         
G 112-27                           
UGC 3964                           
G 112-24                           
HD 60779                           
BD-03 2002                         
BD-02 2198                         
HD 61606                           
HD 60491                           
HD 59984B                          
* alf Mon                          
PN M 1-16                          
Cl Czernik 30                      
HD 59984                           
PN M 1-17                          
HD 60141                           
Cl Melotte 71                      
Cl Melotte 72                      
NGC 2414                           
HD 60552                           
HD 60968                           
LP 728-12                          
HD 59711                           
LP 783-2                           
LAWD 25                            
LP 783-12                          
V* VW Pup                          
RAFGL 5232                         
HD 60145                           
SH 2-307                           
MSX6C G234.6358+00.8281            
DSH J0734.6-1947                   
V* VX Pup                          
HD 60532                           
HD 60368                           
ESO 560-4                          
V* X Pup                           
ASAS J073957-2247.6                
PSR B0735-21.9                     
2MASXI J0730080-220105             
HD 60683                           
V* BC Pup                          
* n Pup B                          
* n Pup A                          
GSH 239-02+68                      
HD 61447                           
LEDA 86064                         
2MASX J07373770-2644489            
LP 841-15                          
ESO 428-37                         
Cl Haffner 13                      
2MASX J07325843-3111176            
ESO 429-6                          
V* V382 Pup                        
L 528-16                           
HD 61005                           
ESO 429-12                         
ESO 429-1                          
NGC 2439                           
ESO 368-7                          
L 456-27                           
C 0736-359                         
HD 59967                           
PSR B0736-40                       
BD+40 1926                         
UGC 3966                           
V* YZ Lyn                          
HD 62301                           
2MASS J07421381+4001505            
HD 63814                           
G 111-32                           
G 90-23                            
BD+37 1776                         
V* ZZ Lyn                          
G 90-18                            
UGC 4029                           
LP 256-58                          
LP 256-56                          
UGC 4046                           
NGC 2435                           
NVSS J075009+304357                
LP 309-32                          
* sig Gem                          
RX J0747.2+2957                    
HD 63433                           
LSR J0745+2627                     
* kap Gem                          
HD 63333                           
UGC 4054                           
LP 366-50                          
2MASS J07414920+2351275            
Wolf 1421                          
2MASS J07420130+2055198            
BD+18 1719                         
HD 62346                           
LSPM J0746+2000                    
PSR J0751+1807                     
UGC 3974                           
Z 87-33                            
[KK98a] 073940.2+164047            
LP 423-31                          
G 89-44                            
G 50-5                             
StKM 1-664                         
BD+11 1690                         
LP 483-33                          
HD 63107                           
HD 63935                           
EGGR 426                           
EGGR 427                           
G 50-6                             
Z 30-12                            
V* YZ CMi                          
G 50-1                             
UGC 4010                           
BD+02 1766                         
G 112-50                           
G 112-42                           
HD 62549                           
Cl Berkeley 39                     
Ross 883                           
HD 62529                           
HD 64114                           
* 5 Pup                            
BD-10 2244                         
PN M 1-18                          
Ross 391                           
NGC 2438                           
TYC 5981-1674-1                    
NGC 2440                           
LP 783-16                          
PN K 1-12                          
ESO 560-13                         
ESO 560-12                         
IRAS 07422-2001                    
ESO 560-14                         
V* WW Pup                          
LEDA 86069                         
HD 63598                           
NGC 2447                           
[HLB98] SEST 26                    
NGC 2452                           
ESO 493-21                         
ESO 493-18                         
ESO 493-17                         
GAL 243.16+00.37                   
ESO 493-16                         
V* AD Pup                          
TYC 6548-1599-1                    
2MASX J07412825-3006436            
2MASX J07504533-2949184            
Cl Haffner 14                      
TYC 6552-2083-1                    
2MASX J07425207-3159591            
Cl Haffner 15                      
2MASX J07451863-3231000            
Cl Ruprecht 31                     
* 212 Pup B                        
HD 62781                           
PN A66 23                          
CD-34 3984                         
VB 3                               
* 171 Pup                          
HD 63738                           
ESO 311-10                         
TYC 7645-1896-1                    
HD 64010                           
V* AC Lyn                          
LEDA 90801                         
HD 65407                           
HD 65755                           
V* AY Lyn                          
UGC 4176                           
2MASS J07523401+4100565            
LP 207-53                          
LP 208-17                          
LP 208-19                          
LSPM J0756+3935                    
EGGR 345                           
HD 64324                           
BD+34 1709                         
LP 257-24                          
MCC 249                            
LEDA 90808                         
HD 64090                           
2MASS J07584037+3247245            
V* PT Gem                          
HD 65583                           
LP 310-14                          
2MASSI J0753321+291711             
HD 63991                           
IC 480                             
G 90-39                            
LP 366-21                          
NGC 2481                           
2MASS J07565631+2314577            
BD+22 1802                         
HD 65430                           
2MASSI J0755480+221218             
LP 366-23                          
[VV2006] J075851.6+220457          
HD 64468                           
V* SZ Gem                          
LEDA 1534834                       
LP 424-4                           
GJ 3468                            
LEDA 166094                        
2MASS J07540541+1603171            
BD+14 1800                         
BD+14 1802                         
HD 65523                           
HD 66348                           
G 50-15                            
LP 484-5                           
UGC 4115                           
2MASSI J0756252+124456             
G 50-10                            
HD 65371                           
HD 65629                           
LP 483-66                          
HD 64685                           
G 50-7                             
NGC 2504                           
G 50-12                            
G 50-8                             
V* VY CMi                          
G 50-14                            
G 50-16                            
LP 544-12                          
G 113-5                            
LP 604-2                           
StKM 1-675                         
HD 64606                           
HD 65277                           
HD 65277B                          
V* V950 Mon                        
LP 604-6                           
HD 64235                           
LP 664-2                           
HD 64942                           
StKM 1-677                         
LP 664-3                           
HD 64474                           
NGC 2506                           
HD 65562                           
HD 66221                           
EGGR 57                            
HD 65243                           
MCG-02-21-001                      
LP 724-16                          
BD-14 2308                         
PSR B0756-15                       
LP 784-22                          
ESO 561-3                          
NGC 2479                           
LP 784-12                          
LP 783-21                          
BD-19 2179                         
V* V335 Pup                        
PN M 3-4                           
CD-24 6189                         
ESO 494-7                          
CD-24 6396                         
ESO 494-4                          
TYC 6554-3025-1                    
HD 65486                           
CD-24 6144                         
TYC 6558-3281-1                    
PN M 3-5                           
V* AQ Pup                          
ESO 430-1                          
NGC 2489                           
CD-29 5220                         
V* HW Pup                          
Cl Ruprecht 47                     
Cl Ruprecht 50                     
CD-33 4354                         
HD 65721                           
CD-37 4026                         
Cl Ruprecht 152                    
HD 66020                           
EGGR 346                           
LP 257-28                          
HD 67827                           
HD 68501                           
Case A-F 189                       
LINEAR 258499                      
GALEX J080743.1+393829             
G 90-44                            
HD 67391                           
HD 67587                           
CBS 67                             
G 111-60                           
BD+34 1740                         
BD+34 1742                         
V* FP Cnc                          
HD 68017                           
V* FP Cnc B                        
LP 310-34                          
2MFGC 6422                         
LP 310-28                          
LP 310-31                          
G 90-40                            
LP 311-6                           
GD 262                             
LP 311-4                           
G 40-6                             
BD+26 1715                         
BD+25 1839                         
* psi Cnc                          
BD+25 1848                         
BD+25 1804                         
UGC 4257                           
HD 66485                           
HD 66550                           
G 40-11                            
V* Y Cnc                           
BD+21 1764                         
BD+21 1764B                        
NGC 2545                           
* mu.02 Cnc                        
UGC 4232                           
* zet01 Cnc B                      
* zet01 Cnc A                      
LP 424-13                          
HD 66553                           
G 40-3                             
HD 68168                           
G 50-25                            
G 40-13                            
HD 66509C                          
HD 68834                           
G 50-26                            
LP 484-17                          
LP 484-23                          
LP 484-38                          
Z 59-31                            
EGB 5                              
HD 66573                           
MCC 513                            
Ross 619                           
BD+08 2007                         
BD+07 1919B                        
G 50-21                            
UGC 4254                           
V* V956 Mon                        
V* V467 Hya                        
V* V471 Hya                        
LP 604-15                          
HD 67049                           
PN K 1-13                          
NGC 2548                           
LP 664-20                          
LP 664-13                          
LP 664-22                          
LP 664-25                          
NGC 2525                           
HD 67940                           
LP 664-26                          
HD 67551                           
* 18 Pup                           
L 818-40                           
BD-13 2439                         
BD-13 2439B                        
NGC 2539                           
Cl* NGC 2539 ZUG 6                 
PN Sa 2-21                         
ESO 561-30                         
HD 66908                           
HD 67816                           
L 674-15                           
PN Y-C 2-5                         
ESO 494-21                         
* rho Pup                          
ESO 494-29                         
HD 67524                           
LP 843-16                          
HD 67458                           
ESO 430-20                         
ESO 494-26                         
ESO 494-35                         
V* BN Pup                          
HD 68978                           
ESO 430-26                         
ESO 430-28                         
TYC 7121-1888-1                    
L 530-38                           
PN K 1-21                          
L 530-63                           
PN A66 26                          
HD 67556                           
CD-34 4280                         
V* RS Pup                          
CD-37 4246                         
GD 90                              
G 111-72                           
EGGR 58                            
UGC 4306                           
HD 70088                           
G 51-9                             
LEDA 2790884                       
BD+33 1694                         
LEDA 86398                         
LP 257-40                          
LP 311-8                           
G 90-52                            
BD+31 1781                         
LP 311-9                           
* chi Cnc                          
IC 2361                            
UGC 4395                           
IC 2256                            
BD+25 1910                         
V* AS Cnc                          
IC 2267                            
IC 2271                            
IC 2288                            
EGGR 531                           
BD+22 1921                         
G 40-17                            
NGC 2577                           
NGC 2565                           
2MFGC 6561                         
Z 119-44                           
UGC 4361                           
UGC 4375                           
LSPM J0818+2333                    
LP 367-126                         
2MASSI J0825196+211552             
G 40-16                            
BD+19 1960                         
UGC 4329                           
IC 2329                            
LSPM J0821+2047                    
LP 424-27                          
LP 367-140                         
G 91-45                            
HD 70843                           
* d02 Cnc                          
LP 425-176                         
LSPM J0817+1717                    
2MASS J08194602+1658539            
LP 425-227                         
LP 484-51                          
BD+14 1876                         
G 40-22                            
Mrk 1214                           
LP 425-362                         
LP 425-280                         
BD+13 1888                         
BD+12 1817                         
LP 484-46                          
HD 69056                           
G 50-29                            
StKM 1-697                         
