star_name
V* V1876 Cyg
Schulte 41
Schulte 54
2MASS J20331182+4124054
Schulte 64
ALS 15184
ALS 15192
ALS 15177
[D75b] Em* 20+118
Schulte 74
GSC 03161-01190
ALS 15173
Schulte 29
ALS 15174
BD+41 3804
BD+40 4221
Schulte 20
2MASS J20323233+4122578
GSC 03161-01302
Schulte 75
Schulte 30
RLP 1592
RLP 593
RLP 582
GSC 03157-00193
GSC 03157-00727
2MASS J20334758+4109064
GSC 03157-01008
RLP 814
Ass Cyg OB 2
GSC 03161-01224
GEN# +9.00030603
ALS 15187
ALS 15170
Schulte 37
RLP 994
ALS 15161
ALS 15169
ALS 15179
GSC 03157-01112
Schulte 51
RLP 545
Schulte 19
Schulte 7
LSPM J2032+4127
Schulte 16
Schulte 25
Schulte 8C
Schulte 9
2MASS J20385719+4222409
BD+44 3567
* 56 Cyg
G 212-5
HD 200560
GSC 03588-00834
DSH J2101.7+4406
G 212-26
G 212-27
NGC 7062
IC 1369
PN M 1-77
2MASS J21163725+4645158
HD 201924
HD 203418
HD 204153
G 212-36
LSPM J2132+4754
PN M 1-79
Cl* NGC 7092 PLAT 7115
V* V1726 Cyg
PM J21415+4925
V* V645 Cyg
G 232-42
Wolf 945
HD 207839
Case 666
PN M 2-49
Case 667
V* Y Lac
UGC 11874
Case 669
Case 672
Case 673
NIKC 4-48
NIKC 4-55
G 232-64
G 232-67
G 232-69
V* PX Lac
BD+51 3268
V* LL Lac
TYC 3618-3191-1
LSPM J2214+5211
G 233-15
G 232-72
Cl Berkeley 98
HD 213338
HD 216320
G 233-42
G 233-43
V* FZ And
HD 219623
Ross 303
G 217-12
HD 299
G 217-38
BD+53 79
PN Hu 1-1
G 217-45
G 217-43
TYC 3658-951-1
HD 4277
G 217-60
PM J00365+5537
G 217-56
HD 232365
G 218-20
G 172-36
* mu. Cas
HD 8054
HD 232436
G 172-51
GD 275
G 172-50
HD 9440
G 219-8
G 173-20
HD 11151
G 173-37
G 173-39
G 173-44
LP 152-52
BD+47 612
UGC 1845
HD 15777
G 134-5
TYC 3298-687-1
LP 153-14
* kap Per
G 134-72
G 78-15
UGC 2422
NGC 1193
NGC 1160
2MASS J03010320+4416567
G 134-68
G 78-18
NGC 1171
HD 19769
* l Per
LP 198-291
G 78-32
UGC 2689
NGC 1264
2MASX J03195296+4118082
NGC 1282
UGC 2717
G 95-30
NGC 1334
Wolf 146
IC 316
Wolf 142
Wolf 140
HD 275363
UCAC2 45934980
HD 275458
G 209-22
G 209-18
IC 1311
MCC 818
V* BZ Cyg
G 212-14
NGC 7026
G 212-25
G 212-20
NGC 7086
IRAS 21334+5039
RX J2133.7+5107
NGC 7058
BD+52 2996
Wolf 926
HD 208502
HD 209203
G 232-48
G 232-34
G 232-35
TYC 3968-348-1
HD 211472
BD+53 2790
NGC 7245
HD 210144
G 232-62
HD 212106
Case 676
Ross 669
V* RR Lac
V* Z Lac
V* X Lac
V* V Lac
G 233-24
G 233-29
G 233-40
RMS G107.6823-02.2423A
HD 219134
G 233-47
G 217-6
G 217-1
PN Hb 12
Cl Berkeley 102
BD+57 2735
V* RY Cas
IRAS 23472+5656
NGC 7789
HD 222794
V* FM Cas
HD 70
HD 123A
V* SY Cas
Ross 310
HD 123B
TYC 3660-960-1
Case 522
G 218-7
EGGR 245
G 218-14
* eta Cas B
Cl King 2
Wolf 33
* eta Cas
G 218-24
* tet Cas
Ross 9
G 219-9
HD 8004
G 219-11
G 173-19
G 219-17
2MASX J01492892+5533543
HD 10556
G 173-33
V* V471 Per
LSR J0157+5308
BD+52 570
BD+48 739
* tet Per
* tet Per B
LP 154-64
G 78-11
HD 18768
UGC 2459
MCC 99
NGC 1169
NGC 1245
BD+43 699
G 78-28
Wolf 156
LP 154-220
HD 22521
HD 23050
BD+41 727
V* GK Per
HD 23439B
Ross 36
Wolf 194
HD 226978
G 125-50
HD 188753
HD 226393
V* V784 Cyg
TYC 3145-2124-1
V* SZ Cyg
Ross 176
G 209-30
HD 192985
HD 193701
GD 393
Cl Berkeley 53
Ross 196
HD 235473
Cl Berkeley 55
Ross 198
G 231-44
Ross 201
EGGR 378
Ross 215
V* CP Cep
BD+55 2647
* eps Cep
G 232-63
NGC 7235
ATO J332.8518+57.2657
2MASS J22110446+5708417
HD 210855
G 233-2
V* V351 Cep
G 232-70
HD 239999
HD 215588
Cl Berkeley 95
Cl Berkeley 97
SH 2-138
HD 239960B
HD 240166
V* CR Cep
Ross 227
NGC 7419
SH 2-142
[KC97c] G107.2-01.0
SH 2-152
[BDS2003] 37
V* SW Cas
SH 2-159
LBN 111.14-00.72
BFS 17
IRAS 23033+5951
TYC 4010-1650-1
V* V399 Cas
HD 221354
G 217-14
Ross 231
Ross 232
V* CF Cas
V* CE Cas B
V* CE Cas A
G 217-18
HD 224233
MCC 869
TYC 4013-1374-1
HD 236348
V* BD Cas
G 217-32
HD 240476
GAT 1367
BD+60 73
V* V379 Cas
Wolf 10
V* DL Cas
NGC 136
V* V709 Cas
[I81] M 293
V* V1033 Cas
[I81] M 134
Wolf 32
G 218-16
HD 5015
Wolf 15
Case 524
V* XY Cas
BD+58 118
* gam Cas
TYC 4016-920-1
HD 7284
Wolf 59
G 218-27
G 218-22
EM* GGA 25
EM* GGA 30
Wolf 58
HD 236717
Case 527
NGC 457
G 219-3
TYC 3678-713-1
Case 534
Ross 10
Case 535
Case 531
HD 236890
Ross 14
HD 13403
V* CN Per
V* EW Per
BD+53 467
HD 14039
G 220-6
V* V440 Per
G 173-55
G 173-58
HD 15407
HD 15407B
EGGR 314
HD 17379
G 174-25
HD 232741
Ross 341
G 174-28
MCG+09-06-001
V* V565 Per
G 174-18
BD+49 873
* iot Per
Ross 346
HD 18916
HD 20548
BD+47 805
UGC 2773
HD 20675
G 78-25
Ross 355
LP 155-47
HD 21845
G 78-45
* 36 Per
HD 23140
HD 22520
G 78-48
PM J03396+4531
G 95-59
LP 200-31
HD 188100
BD+42 3434
HD 226317
V* V1154 Cyg
HD 226210
HD 186788
V* V1510 Cyg
TYC 3144-282-1
TYC 3144-2418-1
TYC 3145-27-1
TYC 3145-76-1
TYC 3145-323-1
TYC 3145-1170-1
G 208-45
G 208-44
HD 190064
HD 190148
G 209-11
TYC 3149-473-1
TYC 3162-111-1
TYC 3558-1248-1
TYC 3558-2021-1
TYC 3558-2064-1
HD 192239
NGC 6884
* 43 Cyg
LEDA 166684
2MASS J20401348+5059170
ASAS J202631+5051.5
G 230-37
LSPM J2036+5100
BD+52 2815
HD 198387
G 231-14
NGC 7008
HD 235451
LSR J2059+5517
G 231-30
GD 548
HD 207514
IRAS 21500+5903
V* IR Cep
BD+60 2412
[BDS2003] 30
Ross 226
G 241-20
G 241-25
G 233-33
G 232-77
[WAM82] 111.525+0.818
EGGR 284
LBN 110.11+02.44
MCC 858
LP 109-57
V* CY Cas
V* CH Cas
G 241-48
V* DD Cas
Cl King 21
DSH J2347.9+6259
LS I +61 130
Cl King 1
[I81] M 50
HD 224792
Cl Stock 18
LSR J0002+6357
G 243-33
Cl King 15
LP 79-41
SN 1572A
Ass Cas OB 4
Wolf 47
BD+61 195
Wolf 44
1RXS J010228.1+633256
Wolf 53
SH 2-186
NGC 366
HBHA 6210-03
EM* GGA 19
* del Cas
G 244-32
EM* GGA 87
LP 80-77
LP 80-41
NGC 663 61
EM* VES 624
NGC 663 84
EM* GGA 104
NGC 654
EM* GGA 55
Ass Cas OB 8
EM* GGA 94
HD 11126
HD 12482
IRAS 02044+6031
G 219-26
HD 236869
BD+58 317
HD 12088
G 219-22
EM* GGA 117
V* VX Per
Ross 20
V* UX Per
Ross 15
Kiso C1-209
LAWD 12
Case 541
Ross 21
V* LR Per
G 174-7
G 174-4
GD 283
Cl Czernik 8
G 173-61
HD 17495
G 174-12
NIKC 2-32
UCAC3 295-64911
EGGR 473
Ross 364
Ross 365
* gam Per
HD 232781
BD+51 697
Cl King 5
BD+49 966
G 174-54
Ass Per OB 3
Koenig 48
G 95-55
V* MM Per
EGGR 570
LP 155-214
HD 25918
LP 200-33
HD 25100
HD 276125
HD 276119
BD+44 3211
HD 187160
BD+43 3312
BD+43 3317
HD 186306
BD+42 3378
TYC 3143-125-1
TYC 3144-1204-1
TYC 3147-1222-1
TYC 3147-1696-1
TYC 3147-1795-1
TYC 3148-922-1
TYC 3148-1170-1
TYC 3148-1605-1
TYC 3148-1709-1
TYC 3148-1837-1
TYC 3148-1903-1
TYC 3148-2198-1
TYC 3148-2384-1
G 208-42
HD 188361
Z 257-8
BD+44 3202
TYC 3557-1047-1
TYC 3557-1489-1
TYC 3557-1689-1
TYC 3557-2238-1
TYC 3558-51-1
TYC 3558-575-1
TYC 3558-907-1
TYC 3558-2047-1
TYC 3561-1331-1
LSR J1945+4650A
LSR J1945+4650B
BD+47 2942
BD+47 2936
BD+47 2960
BD+47 2931
HD 188795
TYC 3561-330-1
TYC 3561-1571-1
TYC 3562-173-1
TYC 3562-212-1
TYC 3562-303-1
TYC 3562-324-1
TYC 3562-444-1
TYC 3562-1039-1
TYC 3562-2420-1
G 209-3
HD 191649
HD 193216
G 230-31
Wolf 1129
TYC 3566-548-1
BD+51 2843
UGC 11545
G 230-39
G 230-38
* ups Cep
Wolf 1084
MCG+09-34-001
G 231-16
Wolf 1106
G 231-32
HD 205434
G 231-42
BD+62 1971
G 232-49
Ross 212
GAT 1384
* ksi Cep B
LP 76-5
Ross 214
BD+63 1867
HD 215500
G 241-10
G 241-12
G 241-8
LSPM J2240+6422
BD+65 1846
G 241-21
* iot Cep
HD 218866
G 241-43
BD+64 1827
Ross 676
G 241-72
BD+66 5
V* V740 Cas
Cl Berkeley 59
LSR J0014+6546
BD+66 34B
HD 4243
HD 3801
BD+63 137
HD 5850
G 243-64
G 243-69
G 243-67
V* V662 Cas
HD 10013
G 244-27
V* V636 Cas
PM J01344+6426W
IPHAS J012320.11+635830.9
V* V635 Cas
LSR J0134+6459
HD 10436
HD 10780
G 244-47
Cl Berkeley 7
G 244-37
EGGR 268
GSC 04036-01104
TYC 4036-1562-1
EM* GGA 71
IC 166
Cl Czernik 6
[D75b] Em* 02-009
V* SZ Cas
NAME W 3 North
HD 13864A
IC 1795
Cl Tombaugh 4
[D75b] Em* 02-093
2MASS J02300722+6131077
IRAS 02252+6120
[D75b] Em* 02-033
LS I +61 303
HD 16702
Cl King 4
G 246-14
G 246-13
LBN 659
UGCA 39
LEDA 101304
Ross 363
[D75b] Em* 02-110
Ross 367
Cl Berkeley 66
NAME Cas 2
Ross 362
HD 19256
HD 20661
V* BQ Cam
Cl Berkeley 9
* 43 Per
BD+50 861
LP 155-332
HD 25879
G 81-7
LP 200-147
LSR J0419+4233
BD+43 3248
HD 185351
BD+43 3254
G 208-21
TYC 3133-159-1
TYC 3146-53-1
TYC 3146-242-1
TYC 3146-341-1
TYC 3146-1015-1
TYC 3146-1114-1
TYC 3146-1184-1
TYC 3147-1884-1
BD+46 2724
V* V894 Cyg
BD+45 2924
NGC 6811
TYC 3543-1535-1
TYC 3543-2219-1
TYC 3556-696-1
TYC 3556-815-1
TYC 3556-2027-1
TYC 3556-2243-1
TYC 3556-2472-1
TYC 3556-3402-1
TYC 3557-1588-1
TYC 3561-1287-1
TYC 3561-1818-1
BD+48 2940
BD+48 2973
NGC 6833
BD+47 2874
TYC 3561-578-1
TYC 3564-2364-1
TYC 3564-2376-1
TYC 3565-354-1
TYC 3565-389-1
TYC 3565-404-1
GSC 03565-01050
TYC 3565-1214-1
TYC 3565-1409-1
TYC 3566-1046-1
HD 187055
USNO-A1.0 1350-11463233
TYC 3565-263-1
TYC 3565-1428-1
LSPM J2003+5157
NGC 6826
HD 235088
HD 191195
Wolf 1131
TYC 3570-1077-1
* 33 Cyg
Wolf 1069
BD+56 2471
LP 106-304
NGC 6916
HD 197373
Wolf 1074
NGC 6946
HD 199305
G 262-38
HD 204734
BD+64 1557
HD 206913
1RXS J212940.4+640544
BD+66 1454
G 264-12
G 264-17
HD 208930
G 264-18
G 264-18B
NGC 7142
G 264-22
BD+68 1345
BD+68 1345B
G 241-31
G 241-23
G 241-22
LP 76-59
LEDA 166769
HD 215065
G 241-45
GD 557
HD 218209
LSPM J2320+6831
G 241-59
G 241-57
TYC 4479-549-1
G 242-54
G 243-26
HD 1624A
MCC 357
HD 4132
HD 4295
HD 5351
Ross 317
G 243-39
HD 2663
LP 51-17
V* V966 Cas
G 244-19
LP 51-30
LP 51-19
LSR J0124+6819
MCC 377
HD 10145
HD 11373
G 244-39
GSC 04040-00957
2MASS J01581848+6713234
LS I +64 87
HD 13829
G 244-55
LP 53-7
HD 13783
G 244-49
NGC 1027
BD+63 354
HD 17591
G 246-12
SH 2-192
SH 2-193
IRAS 02383+6241
[D75b] Em* 02-125
BD+60 585
Ross 368
GD 426
HD 17948
BD+60 596
G 246-21
HD 18757
G 246-22
BD+60 637
Cl Collinder 34
PM J02563+6141
V* DF Cas
RAFGL 5085
2MASX J03104409+6106477
[D75b] Em* 02-128
[D75b] Em* 02-153
EM* GGA 216
G 246-26
Ross 370B
Ross 371
G 246-35
G 246-36
Ross 563
G 246-30
MCC 424
Ross 23
HD 24421
V* PR Cam
Ross 25
Ross 24
LP 156-23
Cl King 7
LSR J0401+5131
BD+47 977
V* AS Per
Ross 27
HD 28005
LP 156-45
LP 156-53
LP 156-58
UGC 3108
NGC 1605
NGC 1582
TYC 3342-266-1
UGC 11422
BD+44 3104
BD+44 3110
TYC 3133-318-1
TYC 3133-1643-1
TYC 3146-418-1
TYC 3146-924-1
TYC 3542-665-1
TYC 3542-1199-1
TYC 3542-2075-1
TYC 3542-2161-1
TYC 3542-2212-1
BD+47 2818
BD+47 2820
BD+46 2666
V* V1107 Cyg
HD 181096
TYC 3543-1293-1
TYC 3543-2300-1
TYC 3546-785-1
TYC 3547-480-1
TYC 3547-793-1
TYC 3547-923-1
TYC 3547-928-1
TYC 3547-2592-1
V* V2470 Cyg
HD 183255
BD+49 3072
* tet Cyg
* 16 Cyg B
* 16 Cyg A
TYC 3547-1443-1
TYC 3551-2071-1
TYC 3560-1996-1
TYC 3564-247-1
TYC 3564-493-1
TYC 3564-665-1
TYC 3564-1108-1
TYC 3564-1163-1
TYC 3564-1597-1
TYC 3564-1840-1
TYC 3564-2949-1
TYC 3564-2955-1
TYC 3564-3116-1
TYC 3568-195-1
TYC 3568-643-1
GSC 03551-00099
UCAC3 281-150921
Wolf 1110
HD 184960
HD 234971
Wolf 1109
TYC 3569-51-1
TYC 3569-514-1
Wolf 1120
TYC 3934-314-1
UGC 11509
LP 105-469
LSPM J2009+5659
G 230-42
G 262-12
G 230-41
NGC 6939
LEDA 166193
G 262-26
* tet Cep
LP 106-256
* eta Cep
UGC 11613
MCG+11-25-003
G 262-41
UGC 11678
UGC 11689
BD+67 1328
BD+67 1424
HD 210902
G 241-1
HD 210884
G 263-16
BD+70 1246
BD+70 1277
G 241-24
G 241-28
2MASS J22292413+7136549
[K98c] Em* 123
AC +69 10180
G 242-28
G 241-44
G 241-36
G 242-49
G 242-53
NGC 40
Ross 318
HD 4635
G 242-77
G 243-31
G 242-60
V* V1055 Cas
* 38 Cas
HD 9407
BD+69 118
HD 10195
G 244-48
HD 13579
G 244-52
MCG+11-04-003
2MFGC 2145
* iot Cas C
LSPM J0254+6427
LSPM J0254+6425
2MASX J03084441+6539435
2MASX J03164400+6501431
G 246-23
G 246-33
HD 21628
V* AD Cam
HD 21903B
PM J03437+5725
V* AB Cam
HD 23476
V* RW Cam
HD 21742
G 175-9
HIP 18725
HD 25948
Ross 28
HD 27857
Ross 30
HD 26811
TYC 3719-637-1
HD 27673
V* BM Per
G 81-24
TYC 3341-1102-1
TYC 3350-250-1
LP 157-12
BD+45 2854
V* V366 Lyr
G 205-55
BD+45 2850
V* V360 Lyr
TYC 3132-292-1
TYC 3132-794-1
TYC 3132-802-1
TYC 3132-846-1
TYC 3132-1222-1
TYC 3541-232-1
TYC 3541-1689-1
TYC 3541-2506-1
TYC 3541-2535-1
TYC 3541-2599-1
TYC 3541-2874-1
TYC 3541-3032-1
TYC 3541-3305-1
TYC 3542-1419-1
LP 230-29
V* V838 Cyg
G 205-57
TYC 3541-2978-1
TYC 3541-2988-1
TYC 3542-301-1
TYC 3542-1016-1
TYC 3546-497-1
TYC 3546-514-1
TYC 3546-1158-1
TYC 3546-1410-1
TYC 3550-346-1
V* V1104 Cyg
HD 179958
HD 179957
G 229-28
TYC 3551-1720-1
TYC 3554-710-1
TYC 3555-313-1
TYC 3555-633-1
Wolf 1108
NGC 6798
* iot Cyg
TYC 3555-1427-1
V* V1143 Cyg
NGC 6801
UGC 11453
HD 186760
HD 187876
HD 185414
UGC 11477
UGC 11492
TYC 3942-917-1
HD 187748
G 230-20
G 230-12
BD+58 2015
HD 192139
* 68 Dra
G 262-15
BD+64 1452
G 262-10
G 262-18
NGC 6949
G 262-8
* 4 Cep
BD+65 1512
G 262-25
G 262-23
NGC 6951
G 262-29
HD 201651
LP 74-35
HD 204521
* 16 Cep
UGC 11818
UGC 11861
2MASX J22010637+7156385
HD 207485
G 242-3
G 263-12
G 263-21
HD 218168
HD 223778
HD 223778B
HD 222589
G 242-39
GD 408
G 242-59
LSPM J0029+7542
BD+73 55
MCG+12-02-001
G 245-36
G 245-34
UGC 1378
LP 29-188
* 48 Cas
UCAC3 322-16229
UGC 1423
* 50 Cas
* 54 Cas
2MASX J02113142+7046204
HD 11382
G 245-40
LSR J0212+7012
BD+70 169
TYC 4317-1632-1
V* SU Cas
BD+66 256
BD+66 268
2MASX J03120931+6724214
LEDA 165366
2MASX J03210915+6655186
2MASX J03292042+6601389
2MASX J03261404+6635372
2MASX J03181353+6649422
2MASX J03202205+6645055
2MASX J03214230+6649371
LSR J0310+6634
HD 22399
BD+63 438
G 246-44
RX J0344.9+6344
2MASX J03290640+6458319
Ross 567
G 246-50
HD 24238
HD 24409
V* RX Cam
NGC 1501
V* TV Cam
G 175-14
HD 26196
HD 26581
HD 27748
V* TW Cam
IC 361
HD 237266
G 175-28
LSR J0420+5624
HD 232979
G 175-48
EGGR 317
NGC 1624
SH 2-212
HD 29818
G 81-34
LP 157-25
LP 157-33
BD+44 1040
G 96-4
V* CY Aur
HD 30649
G 81-41
V* V468 Aur
AG+46 1395
G 205-47
G 205-40
NGC 6703
TYC 3130-2201-1
TYC 3131-756-1
TYC 3131-955-1
KOI-981
TYC 3131-1463-1
TYC 3540-2759-1
TYC 3541-1093-1
TYC 3541-2707-1
TYC 3544-1017-1
LP 182-25
LSPM J1850+4553
LP 230-6
G 208-8
BD+47 2746
* 16 Lyr
G 205-51
G 205-48
G 205-43
TYC 3544-1451-1
TYC 3545-965-1
TYC 3545-2433-1
TYC 3549-53-1
TYC 3549-380-1
TYC 3549-1607-1
TYC 3549-1683-1
TYC 3549-1828-1
TYC 3549-2512-1
V* AW Dra
BD+49 2935
NGC 6764
TYC 3549-713-1
TYC 3549-2716-1
* kap Cyg
UGC 11435
2MASS J19240832+5552215
HD 239076
G 229-30
HD 184467
2MASS J19350738+5931144
G 260-35
G 262-3
G 262-4
G 260-37
G 260-38
NGC 6869
PM J20037+6425
HD 193664
NGC 6911
G 262-27
HD 199019
BD+70 1157
LP 47-113
G 263-3
HD 202123
LSPM J2117+7345
G 263-10
HD 208002
UGC 12160
G 242-11
G 242-6
BD+75 855
HD 217142
G 242-22
G 242-5
G 242-45
G 242-44
* gam Cep
HD 223731
HD 224540
BD+75 879
HD 4075
HD 2589
GD 411
G 242-51
G 242-52
G 245-7
G 242-64
G 242-68
LP 12-440
AC +75 68
HD 5879
HD 7924
HD 10790
G 245-39
LP 13-544
NAME Majaess 29
EGGR 413
StKM 1-324
G 221-12
G 221-9
UGC 2542
G 221-6
UGC 2789
UGC 2729
